ANP_ID,Codigo_SIG,ANP,PM,PM_link,FECHA,MODIFICAS,Cate_DEC_1,Cate_Man_1,Region_1,Estado,Municipio,Categoria,Zonificaci,Subzonific,nombre_1,ID,Pesca Comercial,Pesca Deportiva,Pesca,Buceo
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Zona Marina Profunda Revillagigedo3,305,SI,SI,SI,ND
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Zona Marina Profunda Revillagigedo2,306,SI,SI,SI,ND
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Zona Marina Profunda Revillagigedo1,307,SI,SI,SI,ND
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Trinchera MesoamericanaA,308,SI,SI,SI,ND
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Trinchera MesoamericanaB,309,SI,SI,SI,ND
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Trinchera MesoamericanaC,310,SI,SI,SI,ND
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Pacífico Profundo,Trinchera MesoamericanaD,311,SI,SI,SI,ND
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Montes Cantor y Lobachevsky,312,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Cañón de Ometepec,313,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Montes de los Matemáticos,314,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,José Clemente Orozco,315,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Dorsal de Tehuantepec,316,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Hadal de Tehuantepec,317,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Montes Rojo y Verde,318,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Cañón Submarino de Banderas,319,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Fractura y Monte Rivera,320,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Montes Submarinos Revillagigedo,321,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Monte Alpheca,322,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Cañón Petatalco-Lázaro Cárdenas,323,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Monte Shimada,324,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Montes del Pacífico,325,SI,SI,SI,SI
30,1.1.08.180,Pacífico Mexicano Profundo,SI,https://www.conanp.gob.mx/pdf/programasdemanejo/RESUMENPACIFICOPROFUNDO.pdf,5/6/2018,,RB,RB,"Península de Baja California y Pacífico Norte, Occidente y Pacífico Centro y Frontera Sur, Istmo y Pacífico Sur,","Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas","Frente a las costas de los estados de Nayarit, Jalisco, Colima, Michoacán, Guerrero, Oaxaca y Chiapas Ocampo, Guerrero, Oaxaca y Chiapas",Zona de Amortiguamiento,Uso Restringido,Uso Retringuido Montes Submarinos,Monte Sotavento (Downwind),326,SI,SI,SI,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 2,H3,1,SI,SI,SI,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,2,SI,SI,SI,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Uso Restringido,Uso Restringido 2,H1,3,NO,NO,NO,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Uso Restringido,Uso Restringido 2,H2,4,NO,NO,NO,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Uso Tradicional,Uso Tradicional,,258,ND,ND,ND,ND
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Amortiguamiento,Uso Restringido 2,,537,NO,NO,NO,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Amortiguamiento,Uso Restringido 2,,538,NO,NO,NO,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Amortiguamiento,Uso Restringido 2,,539,NO,NO,NO,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Amortiguamiento,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 2,,540,SI,SI,SI,SI
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Amortiguamiento,Subzona de Protección,,541,NO,NO,NO,ND
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Amortiguamiento,Subzona de Protección,,542,NO,NO,NO,ND
31,8.3.06.129,Huatulco,SI,http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/aviso_huatulco.pdf,2/12/2002,,PN,PN,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,Zona de Amortiguamiento,Subzona de Protección,,543,NO,NO,NO,ND
33,9.1.08.170,Tiburón Ballena,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/TIBURON_BALLENA.pdf,9/7/2015,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas del norte de Quintana Roo,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales,Pelágicos Mayores 2,278,SI,SI,SI,SI
33,9.1.08.170,Tiburón Ballena,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/TIBURON_BALLENA.pdf,9/7/2015,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas del norte de Quintana Roo,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación,Marina Costera de Refugios Langosteros,279,SI,NO,SI,ND
33,9.1.08.170,Tiburón Ballena,SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/2015/TIBURON_BALLENA.pdf,9/7/2015,,RB,RB,Península de Yucatán y Caribe Mexicano,Quintana Roo,Frente a las costas del norte de Quintana Roo,Zona de Amortiguamiento,Uso Público,Uso Público,Cuevas y Corales al Noreste del Cabo Catoche,284,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 1 Pastos marinos y Arenales,Isla Mujeres,5,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,El Farito-Sac Bajo,6,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,Polígono El Garrafón,7,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,Polígono Manchones Grande y Chico,8,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 1 Pastos marinos y Arenales,Punta Cancún,9,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,La Bandera,10,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,Barbones,11,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,Santo Remedio,12,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,Chitales Grande y Chico,13,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,Arrecifes Profundos,14,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales ,Pesca Comercial SCPP Puerto Morelos,15,SI,NO,SI,NO
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 1 Pastos marinos y Arenales,Nizuc,16,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Uso Público,Uso Público 2 Arrecifes,Primera y Segunda Barrera de Punta,17,NO,NO,NO,SI
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Unidades Arrecifales Restringidas,La Cadenita,259,NO,NO,NO,NO
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Unidades Arrecifales Restringidas,Costa oriental de Isla Mujeres,260,NO,NO,NO,NO
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Recuperación,Subzona de Recuperación de Especies Arrecifales y Bentónicas,Cuevones,261,NO,NO,NO,NO
34,9.3.04.120,"Costa Occ. de I. Mujeres, Pta. Cancún y Pta. Nizuc",SI,https://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/P_Cancun_y_P_Nizuc.pdf,2/8/2016,,PMN,PN,Península de Yucatán y Caribe Mexicano,Quintana Roo,Isla Mujeres y Benito Juárez,Zona de Amortiguamiento,Zona de Preservación,Subzona de Preservación Unidades Arrecifales Restringidas,El Bajito,262,NO,NO,NO,NO
